,LATB,LNGB,price
914,22.816853,108.466943,8980
915,22.810725,108.40108,19217
916,22.851182,108.389131,14402
917,22.816853,108.466943,8214
918,22.812943,108.410779,17777
919,22.809474,108.405529,22924
920,22.815397,108.337331,19051
921,22.828711,108.387401,16363
922,22.811902,108.403828,19520
923,22.813826,108.440116,8163
924,22.82908,108.365634,11771
925,22.846691,108.387662,16663
926,22.779952,108.357897,17519
927,22.800504,108.429898,13556
928,22.838343,108.402488,16024
929,22.813028,108.419053,12621
930,22.779952,108.357897,17519
931,22.800504,108.429898,13500
932,22.825211,108.428655,14965
933,22.815013,108.42233600000002,16579
934,22.870734,108.408504,9500
935,22.800504,108.429898,12135
936,22.826704,108.420771,15701
937,22.831745,108.414956,15253
938,22.784233,108.346322,11169
939,22.804818,108.456869,9663
940,22.800504,108.429898,13910
941,22.851182,108.389131,12313
942,22.831745,108.414956,17505
943,22.838343,108.402488,14883
944,22.832666,108.426085,13739
945,22.804818,108.456869,9663
946,22.838343,108.402488,14874
947,22.83756,108.379517,16878
948,22.849897,108.386616,11751
949,22.826241,108.429165,13699
950,22.779952,108.357897,15851
951,22.834868,108.367261,11842
952,22.834646,108.393592,9419
953,22.779952,108.357897,17333
954,22.810623,108.399987,17931
955,22.812494,108.424256,13860
956,22.782232,108.346856,10223
957,22.821943,108.390651,14439
958,22.798538,108.454328,10590
959,22.807461,108.376775,18462
960,22.815013,108.42233600000002,13301
961,22.81039,108.404442,23041
962,22.810725,108.40108,19106
963,22.834937,108.409756,18313
964,22.815013,108.42233600000002,14041
965,22.849897,108.386616,12654
966,22.798538,108.454328,11120
967,22.813028,108.419053,11971
968,22.779952,108.357897,16337
969,22.849232,108.389066,15104
970,22.838343,108.402488,16984
971,22.803805,108.371219,14004
972,22.834937,108.409756,19486
973,22.815013,108.42233600000002,13343
974,22.838343,108.402488,18558
975,22.834937,108.409756,18307
976,22.805763,108.429472,9799
977,22.805969,108.399576,16656
978,22.846691,108.387662,15069
979,22.836603,108.40915,18652
980,22.826704,108.420771,19899
981,22.838429,108.406413,12632
982,22.834619,108.392011,15926
983,22.804597,108.404567,20306
984,22.824649,108.357692,12626
985,22.831745,108.414956,17991
986,22.834937,108.409756,18313
987,22.815013,108.42233600000002,14135
988,22.816853,108.466943,7717
989,22.810623,108.399987,21055
990,22.828439000000003,108.392012,13178
991,22.828808,108.34579,15576
992,22.839602,108.41071,10744
993,22.813028,108.419053,14739
994,22.803805,108.371219,15364
995,22.8288,108.397556,13831
996,22.805765,108.430969,10526
997,22.810041,108.427339,11921
998,22.832666,108.426085,13761
999,22.829226,108.34328700000002,16289
1000,22.823181,108.382349,21739
1001,22.81465,108.372464,13014
1002,22.846691,108.387662,14456
1003,22.812943,108.410779,17777
1004,22.816074,108.33681599999998,16899
1005,22.804597,108.404567,27852
1006,22.809736,108.407609,21586
1007,22.817148,108.336791,15196
1008,22.849897,108.386616,11420
1009,22.815324,108.424916,17633
1010,22.815495,108.369211,10500
1011,22.83756,108.379517,17765
1012,22.835281,108.41388899999998,19106
1013,22.800504,108.429898,15411
1014,22.82462,108.374802,23171
1015,22.83756,108.379517,17770
1016,22.797567,108.45443,11698
1017,22.831847,108.373952,23280
1018,22.800417000000003,108.365792,15677
1019,22.807461,108.376775,15699
1020,22.838343,108.402488,16505
1021,22.813497,108.405315,17367
1022,22.822811,108.340449,19767
1023,22.812494,108.424256,12082
1024,22.830355,108.424097,15714
1025,22.800504,108.429898,12500
1026,22.800504,108.429898,13000
1027,22.800504,108.429898,13182
1028,22.823132,108.382684,21759
1029,22.817849,108.463148,7296
1030,22.870734,108.408504,9500
1031,22.851182,108.389131,15058
1032,22.82996,108.387356,13793
1033,22.835281,108.41388899999998,18329
1034,22.846691,108.387662,13171
1035,22.823299,108.411173,15230
1036,22.849897,108.386616,11682
1037,22.800504,108.429898,13659
1038,22.803805,108.371219,13521
1039,22.846691,108.387662,13555
1040,22.800504,108.429898,12247
1041,22.832666,108.426085,11284
1042,22.849897,108.386616,13171
1043,22.82913,108.419332,13362
1044,22.838343,108.402488,16527
1045,22.805381,108.465103,9150
1046,22.779952,108.357897,16337
1047,22.827656,108.39511,18290
1048,22.832011,108.42238799999998,16641
1049,22.825423,108.399442,13892
1050,22.834833,108.417579,14063
1051,22.812297,108.455116,7778
1052,22.822024,108.426827,10597
1053,22.830355,108.424097,16066
1054,22.832093,108.39088,14948
1055,22.8206,108.348172,15973
1056,22.827784,108.389218,16884
1057,22.808013,108.39918,17994
1058,22.782232,108.346856,10998
1059,22.783749,108.350255,10927
1060,22.870734,108.408504,10147
1061,22.800504,108.429898,14220
1062,22.832093,108.39088,18554
1063,22.816032,108.407193,22444
1064,22.810561,108.363106,18542
1065,22.833566,108.402602,13402
1066,22.821317,108.410837,14682
1067,22.849232,108.389066,15625
1068,22.805765,108.430969,12826
1069,22.797925,108.371161,18214
1070,22.782232,108.346856,11057
1071,22.836603,108.40915,14893
1072,22.800504,108.429898,13245
1073,22.832093,108.39088,16967
1074,22.83756,108.379517,18242
1075,22.838343,108.402488,15813
1076,22.834833,108.417579,15618
1077,22.805763,108.429472,10412
1078,22.800504,108.429898,13721
1079,22.849897,108.386616,12399
1080,22.81315,108.414538,14956
1081,22.81039,108.404442,22724
1082,22.870734,108.408504,9603
1083,22.838343,108.402488,13135
1084,22.808425,108.393252,14278
1085,22.832119,108.362465,13125
1086,22.81039,108.404442,22724
1087,22.870734,108.408504,9603
1088,22.838343,108.402488,13135
1089,22.808425,108.393252,14278
1090,22.805381,108.465103,9896
1091,22.832666,108.426085,13739
1092,22.784233,108.346322,13307
1093,22.793463,108.499627,8089
1094,22.816032,108.407193,19415
1095,22.82379,108.431774,15000
1096,22.793463,108.499627,7506
1097,22.825645,108.391336,16824
1098,22.788485,108.362567,20833
1099,22.816032,108.407193,24287
1100,22.80998,108.405201,21331
1101,22.824801,108.344122,16462
1102,22.805765,108.430969,12249
1103,22.798538,108.454328,11112
1104,22.814773,108.417644,28278
1105,22.832608,108.346965,13986
1106,22.831745,108.414956,17085
1107,22.870734,108.408504,10200
1108,22.800504,108.429898,13168
1109,22.8241,108.415594,13292
1110,22.835281,108.41388899999998,16871
1111,22.838404,108.425194,7060
1112,22.849897,108.386616,11203
1113,22.796667000000006,108.370292,11594
1114,22.815013,108.42233600000002,14123
1115,22.832666,108.426085,13561
1116,22.822093,108.42611,12453
1117,22.825211,108.428655,11603
1118,22.822093,108.42611,13803
1119,22.8288,108.397556,13390
1120,22.826241,108.429165,13347
1121,22.808653,108.394114,21936
1122,22.8241,108.415594,11720
1123,22.800504,108.429898,12500
1124,22.812297,108.455116,8088
1125,22.815775,108.404909,17141
1126,22.838341,108.407361,12667
1127,22.870734,108.408504,11358
1128,22.810662,108.409135,16997
1129,22.810662,108.409135,18296
1130,22.81315,108.414538,15774
1131,22.834619,108.392011,17416
1132,22.800504,108.429898,12109
1133,22.800504,108.429898,12185
1134,22.824801,108.344122,15170
1135,22.834833,108.417579,15000
1136,22.846691,108.387662,15053
1137,22.800504,108.429898,11739
1138,22.812494,108.424256,12569
1139,22.838343,108.402488,14060
1140,22.782232,108.346856,10695
1141,22.783749,108.350255,11070
1142,22.829986,108.360038,13245
1143,22.815995,108.457454,7700
1144,22.81039,108.404442,23671
1145,22.834937,108.409756,18669
1146,22.81284,108.468286,7518
1147,22.800504,108.429898,12247
1148,22.80998,108.405201,19690
1149,22.846691,108.387662,13059
1150,22.816853,108.466943,7359
1151,22.807747,108.454623,8521
1152,22.813068,108.44317,7414
1153,22.827205,108.43393,11524
1154,22.819914,108.374899,19595
1155,22.800504,108.429898,11892
1156,22.800504,108.429898,12048
1157,22.849897,108.386616,11769
1158,22.849232,108.389066,13038
1159,22.838343,108.402488,13915
1160,22.828534,108.34268,20000
1161,22.821668,108.414058,13265
1162,22.826522,108.381407,18471
1163,22.816399,108.487697,8989
1164,22.801298000000006,108.465708,22222
1165,22.831847,108.373952,21013
1166,22.782232,108.346856,11245
1167,22.810725,108.40108,17948
1168,22.813028,108.419053,12283
1169,22.870734,108.408504,9900
1170,22.834937,108.409756,19084
1171,22.81039,108.404442,19183
1172,22.805763,108.429472,8917
1173,22.826282,108.375596,30000
1174,22.835281,108.41388899999998,25171
1175,22.815774,108.400712,24815
1176,22.849897,108.386616,12630
1177,22.800504,108.429898,13366
1178,22.822528,108.429874,14674
1179,22.816032,108.407193,21297
1180,22.800504,108.429898,13333
1181,22.815995,108.457454,7941
1182,22.816032,108.407193,21665
1183,22.832666,108.426085,12240
1184,22.849199,108.389054,13558
1185,22.846691,108.387662,12964
1186,22.820304,108.402343,15212
1187,22.81868,108.451906,7477
1188,22.815201,108.471218,8000
1189,22.800504,108.429898,13069
1190,22.815201,108.471218,8000
1191,22.800504,108.429898,13069
1192,22.817148,108.336791,17582
1193,22.800504,108.429898,11909
1194,22.846691,108.387662,12822
1195,22.8288,108.397556,12332
1196,22.784233,108.346322,11500
1197,22.823299,108.411173,15230
1198,22.832589,108.40888,18977
1199,22.816074,108.33681599999998,17212
1200,22.815324,108.424916,13227
1201,22.784233,108.346322,11440
1202,22.822579,108.374297,18197
1203,22.817148,108.336791,17571
1204,22.826704,108.420771,18416
1205,22.788783,108.358534,14774
1206,22.813214,108.330071,13636
1207,22.849232,108.389066,14756
1208,22.800504,108.429898,13333
1209,22.809736,108.407609,19759
1210,22.783749,108.350255,11883
1211,22.8288,108.397556,16022
1212,22.767764,108.505105,4057
1213,22.831745,108.414956,17837
1214,22.800504,108.429898,12921
1215,22.834907,108.369888,12282
1216,22.825423,108.399442,13306
1217,22.825211,108.428655,11469
1218,22.805682,108.371727,10835
1219,22.827784,108.389218,14903
1220,22.818132,108.348968,20168
1221,22.80406,108.364082,10345
1222,22.813028,108.419053,12260
1223,22.783749,108.350255,11423
1224,22.815013,108.42233600000002,13400
1225,22.776670000000006,108.345202,16191
1226,22.775649,108.347004,17533
1227,22.851182,108.389131,12388
1228,22.835993,108.362078,14072
1229,22.832093,108.39088,15418
1230,22.816399,108.487697,8116
1231,22.815201,108.471218,8435
1232,22.826241,108.429165,14568
1233,22.851182,108.389131,14921
1234,22.836603,108.40915,16034
1235,22.83073,108.346116,15325
1236,22.830355,108.424097,14286
1237,22.813028,108.419053,16306
1238,22.816399,108.487697,8696
1239,22.804983,108.459682,8386
1240,22.806446,108.341845,13991
1241,22.805969,108.399576,16656
1242,22.810725,108.40108,18541
1243,22.831847,108.373952,23549
1244,22.815013,108.42233600000002,14386
1245,22.849897,108.386616,11529
1246,22.812494,108.424256,13494
1247,22.823579,108.419854,16678
1248,22.815013,108.42233600000002,13148
1249,22.813028,108.419053,15682
1250,22.800504,108.429898,13596
1251,22.838343,108.402488,14872
1252,22.779952,108.357897,16567
1253,22.849897,108.386616,12984
1254,22.849897,108.386616,13052
1255,22.779952,108.357897,18085
1256,22.81039,108.404442,20705
1257,22.810188,108.387423,16732
1258,22.849232,108.389066,12083
1259,22.804818,108.456869,8989
1260,22.838343,108.402488,16047
1261,22.800504,108.429898,13846
1262,22.825211,108.428655,12748
1263,22.846691,108.387662,14064
1264,22.812494,108.424256,13255
1265,22.826241,108.429165,14006
1266,22.846691,108.387662,13785
1267,22.836603,108.40915,15318
1268,22.832011,108.42238799999998,19175
1269,22.835281,108.41388899999998,22025
1270,22.804818,108.456869,9391
1271,22.832011,108.42238799999998,22874
1272,22.834868,108.367261,12879
1273,22.822528,108.429874,14483
1274,22.813028,108.419053,12695
1275,22.83756,108.379517,18020
1276,22.779952,108.357897,16723
1277,22.798538,108.454328,10898
1278,22.815013,108.42233600000002,15751
1279,22.812297,108.455116,8811
1280,22.838343,108.402488,16881
1281,22.815013,108.42233600000002,13855
1282,22.846691,108.387662,15393
1283,22.816853,108.466943,7976
1284,22.808537,108.446512,10787
1285,22.817111,108.37053,12027
1286,22.808013,108.39918,20005
1287,22.806446,108.341845,15602
1288,22.807943,108.375295,12542
1289,22.870734,108.408504,9590
1290,22.815324,108.424916,14038
1291,22.832666,108.426085,13682
1292,22.851182,108.389131,14564
1293,22.808013,108.39918,20711
1294,22.799753,108.35838,10145
1295,22.830792,108.362626,11211
1296,22.823132,108.382684,19500
1297,22.846691,108.387662,16061
1298,22.849897,108.386616,12834
1299,22.816032,108.407193,19527
1300,22.779952,108.357897,17778
1301,22.830792,108.362626,11211
1302,22.823132,108.382684,19500
1303,22.846691,108.387662,16061
1304,22.832011,108.42238799999998,17729
1305,22.81623,108.462245,8407
1306,22.810805,108.365067,14744
1307,22.816853,108.466943,8802
1308,22.83122,108.368246,12173
1309,22.8288,108.397556,14461
1310,22.824801,108.344122,19665
1311,22.813068,108.44317,8411
1312,22.817407,108.418403,14006
1313,22.813028,108.419053,13010
1314,22.810805,108.365067,14744
1315,22.826241,108.429165,15470
1316,22.809736,108.407609,20859
1317,22.834309,108.4194,14767
1318,22.82996,108.387356,13869
1319,22.789679,108.364635,17416
1320,22.834619,108.392011,19571
1321,22.819914,108.374899,23020
1322,22.818132,108.348968,20941
1323,22.846919,108.379814,10959
1324,22.825211,108.428655,12656
1325,22.824801,108.344122,20789
1326,22.830888,108.363855,9091
1327,22.830284,108.341944,11333
1328,22.813068,108.44317,8865
1329,22.824184,108.35108,13736
1330,22.830923,108.429936,17516
1331,22.810623,108.399987,18689
1332,22.779952,108.357897,16786
1333,22.831661,108.371141,17254
1334,22.810041,108.427339,10701
1335,22.81039,108.404442,22064
1336,22.800504,108.429898,13636
1337,22.826704,108.420771,20641
1338,22.826704,108.420771,22305
1339,22.800504,108.429898,11900
1340,22.82521,108.347854,12168
1341,22.831847,108.373952,18324
1342,22.780819,108.343255,10134
1343,22.816853,108.466943,7359
1344,22.813028,108.419053,12206
1345,22.815013,108.42233600000002,14125
1346,22.800545,108.492638,3933
1347,22.826704,108.420771,18372
1348,22.803805,108.371219,16850
1349,22.870734,108.408504,10441
1350,22.810856,108.3476,10000
1351,22.779952,108.357897,15845
1352,22.838343,108.402488,18474
1353,22.811902,108.403828,18781
1354,22.81039,108.404442,21046
1355,22.834937,108.409756,17317
1356,22.870734,108.408504,9485
1357,22.810856,108.3476,10000
1358,22.779952,108.357897,15845
1359,22.838343,108.402488,18474
1360,22.811902,108.403828,18781
1361,22.81039,108.404442,21046
1362,22.834937,108.409756,17317
1363,22.870734,108.408504,9485
1364,22.808013,108.39918,22021
1365,22.836603,108.40915,18549
1366,22.834937,108.409756,18548
1367,22.808349,108.360391,13320
1368,22.822811,108.340449,20690
1369,22.816032,108.407193,19527
1370,22.838343,108.402488,13662
1371,22.815324,108.424916,13700
1372,22.788485,108.362567,17954
1373,22.810954,108.405838,20883
1374,22.846691,108.387662,13952
1375,22.809058,108.376562,16292
1376,22.799885,108.373165,10062
1377,22.812494,108.424256,14731
1378,22.849897,108.386616,12943
1379,22.825155,108.341606,15000
1380,22.815013,108.42233600000002,14538
